"","X","date.dd.mm.yy.","bd_liz_id","MR_O2_min","marker_sample","FMS","time_in_chamber","Geno.pheno","Date.Hatched","Phenotypic.Sex","Genotypic.Sex","mass","svl_mm","match","file","Final_MR_O2_min"
"315",1444,"30/1/21",1221,19.4025230212931,25210,1,65,"ZZm","7/1/21","M","ZZ",8.895,51,"Data_01-30-2021_Pogona.exp.2","Data_01-30-2021_Pogona.exp",0.29850035417374
"316",1445,"30/1/21",1221,19.3883626267158,29410,1,65,"ZZm","7/1/21","M","ZZ",8.895,51,"Data_01-30-2021_Pogona.exp.2","Data_01-30-2021_Pogona.exp",0.298282501949474
"317",1446,"30/1/21",1221,19.7877009716801,33610,1,65,"ZZm","7/1/21","M","ZZ",8.895,51,"Data_01-30-2021_Pogona.exp.2","Data_01-30-2021_Pogona.exp",0.304426168795078
"318",1447,"30/1/21",1221,19.7921237557749,37810,1,65,"ZZm","7/1/21","M","ZZ",8.895,51,"Data_01-30-2021_Pogona.exp.2","Data_01-30-2021_Pogona.exp",0.304494211627306
"319",1448,"30/1/21",1221,20.4393850820504,41860,1,65,"ZZm","7/1/21","M","ZZ",8.895,51,"Data_01-30-2021_Pogona.exp.2","Data_01-30-2021_Pogona.exp",0.314452078185391
"320",1449,"30/1/21",1221,28.2654996434935,46060,1,65,"ZZm","7/1/21","M","ZZ",8.895,51,"Data_01-30-2021_Pogona.exp.2","Data_01-30-2021_Pogona.exp",0.434853840669131
"321",813,"23/2/21",1222,10.2451645476042,10400,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.157617916116988
"322",814,"23/2/21",1222,11.4939419908205,14480,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.176829876781854
"323",815,"23/2/21",1222,11.090238115937,18680,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.170619047937492
"324",816,"23/2/21",1222,10.9719845379244,22880,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.168799762121914
"325",817,"23/2/21",1222,11.8107127291994,27080,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.181703272756914
"326",818,"23/2/21",1222,12.312096867702,31160,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.189416874887723
"327",819,"23/2/21",1222,11.9405292849737,35360,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.183700450538057
"328",820,"23/2/21",1222,13.7992643987283,39560,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.212296375365051
"329",821,"23/2/21",1222,16.1142911245982,43630,1,65,"ZWf","8/2/21","F","ZW",6.016,47,"Data_02-24-2021_Pogona.exp.5","Data_02-24-2021_Pogona.exp",0.247912171147665
"330",17,"10/1/21",1225,5.84756340099936,8650,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0899625138615286
"331",18,"10/1/21",1225,5.74075019602574,12760,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0883192337850114
"332",19,"10/1/21",1225,5.60442539164516,16960,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0862219291022332
"333",20,"10/1/21",1225,4.92917081319173,21160,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0758333971260266
"334",21,"10/1/21",1225,4.8500059385398,25240,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0746154759775354
"335",22,"10/1/21",1225,4.34531653768398,29440,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0668510236566766
"336",23,"10/1/21",1225,4.04264903541919,33640,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0621946005449106
"337",24,"10/1/21",1225,3.61876529008282,37840,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0556733121551203
"338",25,"10/1/21",1225,3.94788046827119,41930,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0607366225887875
"339",26,"10/1/21",1225,4.17681677917046,46130,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.0642587196795455
"340",27,"10/1/21",1225,10.9610891877669,50330,1,65,"ZZm","12/27/2020","M","ZZ",4.38,42,"Data_01-11-2021_Pogona.exp.2","Data_01-11-2021_Pogona.exp",0.16863214135026
"341",571,"19/1/21",1230,6.54227683861088,9730,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.100650412901706
"342",572,"19/1/21",1230,6.70860774871945,13930,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.103209349980299
"343",573,"19/1/21",1230,6.60354188272653,18130,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.101592952041947
"344",574,"19/1/21",1230,6.69409830157283,22140,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.102986127716505
"345",575,"19/1/21",1230,6.73645987712575,26340,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.103637844263473
"346",576,"19/1/21",1230,6.72219833961383,30540,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.103418435994059
"347",577,"19/1/21",1230,6.88258175729738,34740,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.10588587318919
"348",578,"19/1/21",1230,7.58873056847046,38940,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.116749701053392
"349",579,"19/1/21",1230,7.76327064125614,43140,1,65,"ZWf","8/1/21","F","ZW",5.579,44,"Data_01-20-2021_Pogona.exp.4","Data_01-20-2021_Pogona.exp",0.119434932942402
"350",1288,"28/1/21",1230,9.02762180924933,8600,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.138886489373067
"351",1289,"28/1/21",1230,8.79286231424826,12800,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.135274804834589
"352",1290,"28/1/21",1230,8.873523292697,16900,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.136515742964569
"353",1291,"28/1/21",1230,9.36563287213114,21100,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.144086659571248
"354",1292,"28/1/21",1230,9.04010988279657,25210,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.139078613581486
"355",1293,"28/1/21",1230,9.36052664645063,29410,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.144008102253087
"356",1294,"28/1/21",1230,9.35253070764155,33610,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.14388508780987
"357",1295,"28/1/21",1230,9.58355908154549,37810,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.147439370485315
"358",1296,"28/1/21",1230,11.0368564118311,41860,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.169797790951248
"359",1297,"28/1/21",1230,10.7726131212321,46060,1,65,"ZWf","8/1/21","F","ZW",5.591,44,"Data_01-28-2021_Pogona.exp.2","Data_01-28-2021_Pogona.exp",0.165732509557417
"360",1454,"30/1/21",1230,7.41638441553224,12140,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.114098221777419
"361",1455,"30/1/21",1230,7.31895416629997,16340,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.112599294866153
"362",1456,"30/1/21",1230,7.94103286347758,20540,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.122169736361194
"363",1457,"30/1/21",1230,7.67433501081444,24610,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.118066692474068
"364",1458,"30/1/21",1230,7.59472338872676,28810,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.116841898288104
"365",1459,"30/1/21",1230,7.80071078019076,33010,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.120010935079858
"366",1460,"30/1/21",1230,7.88081086976967,37210,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.121243244150303
"367",1461,"30/1/21",1230,8.70762862286802,41260,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.133963517274893
"368",1462,"30/1/21",1230,8.70909476411853,45460,1,65,"ZWf","8/1/21","F","ZW",5.555,47,"Data_01-30-2021_Pogona.exp.8","Data_01-30-2021_Pogona.exp",0.133986073294131
"369",1302,"28/1/21",1300,7.02272117949924,9200,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.108041864299988
"370",1303,"28/1/21",1300,8.51948775368104,13400,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.131069042364324
"371",1304,"28/1/21",1300,9.27617161040513,17500,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.142710332467771
"372",1305,"28/1/21",1300,10.1747444231325,21610,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.156534529586654
"373",1306,"28/1/21",1300,8.26083442427402,25810,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.127089760373446
"374",1307,"28/1/21",1300,6.88382912648714,30010,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.105905063484418
"375",1308,"28/1/21",1300,6.82334418348901,34210,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.104974525899831
"376",1309,"28/1/21",1300,8.43979280920776,38410,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.129842966295504
"377",1310,"28/1/21",1300,16.5051536765829,42460,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.253925441178198
"378",1311,"28/1/21",1300,12.7759689911325,46660,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.196553369094346
"379",450,"17/12/20",1303,7.18798228260327,10962,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.110584342809281
"380",451,"17/12/20",1303,7.04702582613758,15161,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.108415781940578
"381",452,"17/12/20",1303,7.38609532156357,19316,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.113632235716363
"382",453,"17/12/20",1303,7.20282149757307,23488,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.110812638424201
"383",454,"17/12/20",1303,7.50153080275736,27668,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.115408166196267
"384",455,"17/12/20",1303,7.35593828389857,31815,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.113168281290747
"385",456,"17/12/20",1303,7.45127502685289,36022,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.114635000413121
"386",457,"17/12/20",1303,8.47608612774295,40091,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.130401325042199
"387",458,"17/12/20",1303,17.4943108918409,44342,1,65,"ZWf","11/12/20","F","ZW",5.298,44,"Data_12-18-2020_Pogona.exp.6","Data_12-18-2020_Pogona.exp",0.26914324448986
"388",1316,"28/1/21",1452,5.81136812431915,12200,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0894056634510638
"389",1317,"28/1/21",1452,6.28991575410682,16300,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0967679346785665
"390",1318,"28/1/21",1452,6.14927433861504,20500,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0946042205940775
"391",1319,"28/1/21",1452,6.46474943453806,24610,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0994576836082778
"392",1320,"28/1/21",1452,6.4343083589171,28810,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0989893593679554
"393",1321,"28/1/21",1452,6.96407259913194,33010,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.107139578448184
"394",1322,"28/1/21",1452,6.70824839257879,37210,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.103203821424289
"395",1323,"28/1/21",1452,6.41615753441796,41260,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0987101159141225
"396",1324,"28/1/21",1452,6.12823480493876,45460,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0942805354605963
"397",826,"23/2/21",1513,12.3620641986842,12200,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.19018560305668
"398",827,"23/2/21",1513,12.3504700975125,16250,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.190007232269423
"399",828,"23/2/21",1513,12.5475746340072,20450,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.193039609753957
"400",829,"23/2/21",1513,12.7071486033964,24650,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.195494593898406
"401",830,"23/2/21",1513,13.915287962695,28850,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.214081353272231
"402",831,"23/2/21",1513,12.9659976599937,33050,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.199476887076826
"403",832,"23/2/21",1513,13.4307092964491,37160,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.206626296868448
"404",833,"23/2/21",1513,13.4306287407476,41360,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.206625057549963
"405",834,"23/2/21",1513,13.4071096144321,45560,2,65,"ZZm","3/2/21","M","ZZ",7.991,48,"Data_02-24-2021_Pogona_Mux2.exp.8","Data_02-24-2021_Pogona_Mux2.exp",0.206263224837417
"406",840,"23/2/21",1530,19.1312771434882,15650,2,65,"ZZm","4/2/21","M","ZZ",8.286,50,"Data_02-24-2021_Pogona_Mux2.exp.7","Data_02-24-2021_Pogona_Mux2.exp",0.294327340669049
"407",841,"23/2/21",1530,18.3356048730712,19850,2,65,"ZZm","4/2/21","M","ZZ",8.286,50,"Data_02-24-2021_Pogona_Mux2.exp.7","Data_02-24-2021_Pogona_Mux2.exp",0.28208622881648
"408",842,"23/2/21",1530,18.5142872621004,24050,2,65,"ZZm","4/2/21","M","ZZ",8.286,50,"Data_02-24-2021_Pogona_Mux2.exp.7","Data_02-24-2021_Pogona_Mux2.exp",0.284835188647698
"409",843,"23/2/21",1530,18.4955197067694,28250,2,65,"ZZm","4/2/21","M","ZZ",8.286,50,"Data_02-24-2021_Pogona_Mux2.exp.7","Data_02-24-2021_Pogona_Mux2.exp",0.284546457027222
"410",844,"23/2/21",1530,21.2626419464227,32450,2,65,"ZZm","4/2/21","M","ZZ",8.286,50,"Data_02-24-2021_Pogona_Mux2.exp.7","Data_02-24-2021_Pogona_Mux2.exp",0.327117568406503
"411",845,"23/2/21",1530,25.8318555927557,36560,2,65,"ZZm","4/2/21","M","ZZ",8.286,50,"Data_02-24-2021_Pogona_Mux2.exp.7","Data_02-24-2021_Pogona_Mux2.exp",0.397413162965472
"412",846,"23/2/21",1530,47.4020890293533,40760,2,65,"ZZm","4/2/21","M","ZZ",8.286,50,"Data_02-24-2021_Pogona_Mux2.exp.7","Data_02-24-2021_Pogona_Mux2.exp",0.729262908143897
"413",847,"23/2/21",1530,36.947453457704,44960,2,65,"ZZm","4/2/21","M","ZZ",8.286,50,"Data_02-24-2021_Pogona_Mux2.exp.7","Data_02-24-2021_Pogona_Mux2.exp",0.568422360887754
"414",1467,"30/1/21",2001,9.68617542398718,9740,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.149018083445957
"415",1468,"30/1/21",2001,10.195410281209,13940,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.156852465864754
"416",1469,"30/1/21",2001,10.2399268100414,18140,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.157537335539098
"417",1470,"30/1/21",2001,11.8451418063047,22210,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.182232950866226
"418",1471,"30/1/21",2001,10.2169171010787,26410,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.157183340016595
"419",1472,"30/1/21",2001,10.4908397978763,30610,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.161397535351943
"420",1473,"30/1/21",2001,10.7265957685668,34810,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.165024550285643
"421",1474,"30/1/21",2001,11.7104375823673,39010,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.180160578190266
"422",1475,"30/1/21",2001,11.0786051884155,43060,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.170440079821777
"423",1476,"30/1/21",2001,11.6484341825513,47260,1,65,"ZZf","6/1/21","M","ZZ",6.17,48,"Data_01-30-2021_Pogona.exp.4","Data_01-30-2021_Pogona.exp",0.179206679731558
"424",1481,"30/1/21",2003,9.96543636062085,10965,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.153314405548013
"425",1482,"30/1/21",2003,9.4880033253828,15165,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.145969281928966
"426",1483,"30/1/21",2003,9.93987066994438,19230,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.152921087229914
"427",1484,"30/1/21",2003,9.99675746176732,23430,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.153796268642574
"428",1485,"30/1/21",2003,10.2081305568514,27630,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.157048162413098
"429",1486,"30/1/21",2003,11.0351274727476,31830,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.169771191888425
"430",1487,"30/1/21",2003,11.3612343364123,36030,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.174788220560189
"431",1488,"30/1/21",2003,11.7522096122928,40080,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.180803224804505
"432",1489,"30/1/21",2003,12.3482264485574,44280,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.189972714593191
"433",1490,"30/1/21",2003,12.7111775337651,48480,2,65,"ZZm","1/18/2021","F","ZZ",8.053,49,"Data_01-30-2021_Pogona_Mux2.exp.6","Data_01-30-2021_Pogona_Mux2.exp",0.19555657744254
"434",118,"11/1/21",2011,7.81894446982069,8520,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.120291453381857
"435",119,"11/1/21",2011,8.051731777522,12720,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.123872796577262
"436",120,"11/1/21",2011,7.84940790924172,16920,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.120760121680642
"437",121,"11/1/21",2011,7.63187357447575,21120,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.117413439607319
"438",122,"11/1/21",2011,7.18910408305735,25150,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.110601601277805
"439",123,"11/1/21",2011,7.80199504299332,29350,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.120030692969128
"440",124,"11/1/21",2011,7.61205065845106,33550,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.117108471668478
"441",125,"11/1/21",2011,7.8276654656193,37750,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.120425622547989
"442",126,"11/1/21",2011,9.40383122690838,41950,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.144674326567821
"443",127,"11/1/21",2011,22.269536826297,46010,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.342608258866108
"444",128,"11/1/21",2011,13.0064971563211,50210,1,65,"ZZm","7/1/21","M","ZZ",6.099,46,"Data_01-12-2021_Pogona.exp.2","Data_01-12-2021_Pogona.exp",0.200099956251094
"445",723,"20/1/21",2015,8.4217340988383,11490,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.129565139982128
