"","date.dd.mm.yy.","bd_liz_id","MR_O2_min","marker_sample","FMS","Geno.pheno","Date.Hatched","Phenotypic.Sex","Genotypic.Sex","mass","svl_mm","Final_MR_O2_min","BMR_O2"
"320","15/3/21","425_C",0.369892106430433,11600,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00616486844050721,0.00590142639406074
"321","15/3/21","425_C",0.369892106430433,11600,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00616486844050721,0.00590142639406074
"322","15/3/21","425_C",0.37198756547078,15650,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00619979275784633,0.00590142639406074
"323","15/3/21","425_C",0.37198756547078,15650,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00619979275784633,0.00590142639406074
"324","15/3/21","425_C",0.373485314509993,19850,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00622475524183322,0.00590142639406074
"325","15/3/21","425_C",0.373485314509993,19850,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00622475524183322,0.00590142639406074
"326","15/3/21","425_C",0.376968570380983,24050,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00628280950634971,0.00590142639406074
"327","15/3/21","425_C",0.376968570380983,24050,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00628280950634971,0.00590142639406074
"328","15/3/21","425_C",0.377384141082694,28250,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00628973568471157,0.00590142639406074
"329","15/3/21","425_C",0.377384141082694,28250,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00628973568471157,0.00590142639406074
"330","15/3/21","425_C",0.358526687339215,32450,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00597544478898693,0.00590142639406074
"331","15/3/21","425_C",0.358526687339215,32450,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00597544478898693,0.00590142639406074
"332","15/3/21","425_C",0.389305667591633,36560,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00648842779319388,0.00590142639406074
"333","15/3/21","425_C",0.389305667591633,36560,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.00648842779319388,0.00590142639406074
"334","15/3/21","425_C",0.778976464587482,40760,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.012982941076458,0.00590142639406074
"335","15/3/21","425_C",0.778976464587482,40760,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.012982941076458,0.00590142639406074
"336","15/3/21","425_C",0.794687526424662,44960,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.0132447921070777,0.00590142639406074
"337","15/3/21","425_C",0.794687526424662,44960,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.0132447921070777,0.00590142639406074
"338","15/3/21","425_C",0.900868820746632,49000,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.0150144803457772,0.00590142639406074
"339","15/3/21","425_C",0.900868820746632,49000,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.0150144803457772,0.00590142639406074
"340","15/3/21","425_C",0.965561517915911,53200,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.0160926919652652,0.00590142639406074
"341","15/3/21","425_C",0.965561517915911,53200,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.0160926919652652,0.00590142639406074
"342","15/3/21","425_C",0.769651142749064,57400,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.0128275190458177,0.00590142639406074
"343","15/3/21","425_C",0.769651142749064,57400,1,"XX_Female","8/2/21","Female","XX",0.518,27,0.0128275190458177,0.00590142639406074
"344","15/3/21","425_S",0.304033784777221,9200,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00506722974628701,0.00506722974628701
"345","15/3/21","425_S",0.354694512284969,13230,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00591157520474949,0.00506722974628701
"346","15/3/21","425_S",0.335749439690996,17450,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00559582399484993,0.00506722974628701
"347","15/3/21","425_S",0.329507585461907,21650,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00549179309103179,0.00506722974628701
"348","15/3/21","425_S",0.340630199786382,25850,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00567716999643969,0.00506722974628701
"349","15/3/21","425_S",0.324927647425964,30050,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00541546079043273,0.00506722974628701
"350","15/3/21","425_S",0.327117925075787,34160,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00545196541792978,0.00506722974628701
"351","15/3/21","425_S",0.327374290785965,38360,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00545623817976609,0.00506722974628701
"352","15/3/21","425_S",0.568210099303836,42560,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.0094701683217306,0.00506722974628701
"353","15/3/21","425_S",0.887079164533835,46600,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.0147846527422306,0.00506722974628701
"354","15/3/21","425_S",0.470412662396599,50800,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00784021103994331,0.00506722974628701
"355","15/3/21","425_S",0.401495709394078,55000,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00669159515656797,0.00506722974628701
"356","15/3/21","425_S",0.482297492035303,59200,2,"XX_Male","8/2/21","Male","XX",0.528,29,0.00803829153392172,0.00506722974628701
"357","15/3/21","427",0.445307540337791,11600,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00742179233896318,0.00676865636565537
"358","15/3/21","427",0.406119381939322,15650,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00676865636565537,0.00676865636565537
"359","15/3/21","427",0.427131246246579,19850,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00711885410410964,0.00676865636565537
"360","15/3/21","427",0.417958371446159,24050,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00696597285743599,0.00676865636565537
"361","15/3/21","427",0.428212573363734,28250,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.0071368762227289,0.00676865636565537
"362","15/3/21","427",0.427149932389005,32450,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00711916553981674,0.00676865636565537
"363","15/3/21","427",0.474921647848808,36560,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00791536079748013,0.00676865636565537
"364","15/3/21","427",0.674016362029828,40760,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.0112336060338305,0.00676865636565537
"365","15/3/21","427",0.522212510525236,44960,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00870354184208726,0.00676865636565537
"366","15/3/21","427",0.520073273446071,49100,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00866788789076786,0.00676865636565537
"367","15/3/21","427",0.560554924622359,53200,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00934258207703932,0.00676865636565537
"368","15/3/21","427",0.559330301655245,57400,2,"XY_Male","8/2/21","Male","XY",0.603,29,0.00932217169425408,0.00676865636565537
"369","15/3/21","447",0.387906214583529,9800,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00646510357639215,0.00646510357639215
"370","15/3/21","447",0.462560740454958,13910,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00770934567424931,0.00646510357639215
"371","15/3/21","447",0.486241462851127,18050,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00810402438085212,0.00646510357639215
"372","15/3/21","447",0.461961723167296,22250,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00769936205278827,0.00646510357639215
"373","15/3/21","447",0.470646817099246,26450,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00784411361832077,0.00646510357639215
"374","15/3/21","447",0.458317011301123,30650,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00763861685501871,0.00646510357639215
"375","15/3/21","447",0.463157271334804,34760,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00771928785558007,0.00646510357639215
"376","15/3/21","447",0.456984682179615,38960,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00761641136966025,0.00646510357639215
"377","15/3/21","447",0.442058723927714,43160,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.00736764539879523,0.00646510357639215
"378","15/3/21","447",0.471950408124336,47200,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.0078658401354056,0.00646510357639215
"379","15/3/21","447",0.84489321869683,51400,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.0140815536449472,0.00646510357639215
"380","15/3/21","447",0.775592514204751,55600,1,"XX_Female","1/2/21","Female","XX",0.582,26,0.0129265419034125,0.00646510357639215
"381","15/3/21","448",0.36011383756346,8600,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.00600189729272433,0.00600189729272433
"382","15/3/21","448",0.403613821369004,12630,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.00672689702281673,0.00600189729272433
"383","15/3/21","448",0.372399108587891,16850,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.00620665180979818,0.00600189729272433
"384","15/3/21","448",0.37128661048984,21050,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.00618811017483067,0.00600189729272433
"385","15/3/21","448",0.376184884585291,25250,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.00626974807642151,0.00600189729272433
"386","15/3/21","448",0.420907702790924,29450,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.00701512837984873,0.00600189729272433
"387","15/3/21","448",0.3823094763072,33560,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.00637182460512,0.00600189729272433
"388","15/3/21","448",0.38586119953729,37760,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.00643101999228816,0.00600189729272433
"389","15/3/21","448",0.761815569259395,41960,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.0126969261543232,0.00600189729272433
"390","15/3/21","448",0.723607647024267,46000,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.0120601274504045,0.00600189729272433
"391","15/3/21","448",0.711975214413547,50200,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.0118662535735591,0.00600189729272433
"392","15/3/21","448",0.713867104851113,54400,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.0118977850808519,0.00600189729272433
"393","15/3/21","448",0.651284780255879,58600,2,"XY_Male","1/2/21","Male","XY",0.622,28,0.010854746337598,0.00600189729272433
"394","15/3/21","449",0.192155594460544,8600,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00320259324100906,0.00320259324100906
"395","15/3/21","449",0.250724523779347,12630,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00417874206298911,0.00320259324100906
"396","15/3/21","449",0.251994806979273,16850,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00419991344965455,0.00320259324100906
"397","15/3/21","449",0.262468496064819,21050,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00437447493441365,0.00320259324100906
"398","15/3/21","449",0.250082475710147,25250,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00416804126183579,0.00320259324100906
"399","15/3/21","449",0.251634020332283,29450,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00419390033887138,0.00320259324100906
"400","15/3/21","449",0.245605784778363,33560,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00409342974630604,0.00320259324100906
"401","15/3/21","449",0.246985978218724,37760,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00411643297031207,0.00320259324100906
"402","15/3/21","449",0.244870976767406,41960,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00408118294612343,0.00320259324100906
"403","15/3/21","449",0.551626760611711,46000,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00919377934352852,0.00320259324100906
"404","15/3/21","449",0.431403072960689,50200,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00719005121601148,0.00320259324100906
"405","15/3/21","449",0.358632627247412,54400,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00597721045412354,0.00320259324100906
"406","15/3/21","449",0.340003302020511,58600,1,"XY_Male","1/2/21","Male","XY",0.476,25,0.00566672170034184,0.00320259324100906
"407","15/3/21","453",0.327374168975448,11000,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.0054562361495908,0.00508771017997436
"408","15/3/21","453",0.305262610798462,15030,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00508771017997436,0.00508771017997436
"409","15/3/21","453",0.307981272693148,19250,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00513302121155247,0.00508771017997436
"410","15/3/21","453",0.437087923801214,23450,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00728479873002024,0.00508771017997436
"411","15/3/21","453",0.390271981366945,27650,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00650453302278242,0.00508771017997436
"412","15/3/21","453",0.385285076137814,31850,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00642141793563023,0.00508771017997436
"413","15/3/21","453",0.353970213184444,35960,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00589950355307407,0.00508771017997436
"414","15/3/21","453",0.402212023950565,40160,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00670353373250942,0.00508771017997436
"415","15/3/21","453",0.31600395566748,44360,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.005266732594458,0.00508771017997436
"416","15/3/21","453",0.42425601760457,48400,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00707093362674284,0.00508771017997436
"417","15/3/21","453",0.351168428274256,52600,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00585280713790427,0.00508771017997436
"418","15/3/21","453",0.328138812094191,56800,2,"XX_Male","7/2/21","Male","XX",0.457,26,0.00546898020156985,0.00508771017997436
"419","15/3/21","461",0.480905226837281,12200,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00801508711395469,0.00739908718081109
"420","15/3/21","461",0.470083023863552,16250,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00783471706439253,0.00739908718081109
"421","15/3/21","461",0.473460216058875,20450,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00789100360098125,0.00739908718081109
"422","15/3/21","461",0.48804085763215,24650,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00813401429386916,0.00739908718081109
"423","15/3/21","461",0.465627787646914,28850,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00776046312744856,0.00739908718081109
"424","15/3/21","461",0.443945230848665,33050,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00739908718081109,0.00739908718081109
"425","15/3/21","461",0.444969688391829,37160,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00741616147319715,0.00739908718081109
"426","15/3/21","461",0.454243563333788,41360,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00757072605556313,0.00739908718081109
"427","15/3/21","461",0.454854481448137,45560,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.00758090802413562,0.00739908718081109
"428","15/3/21","461",0.656754062180359,49600,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.0109459010363393,0.00739908718081109
"429","15/3/21","461",0.790545414917897,53800,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.0131757569152983,0.00739908718081109
"430","15/3/21","461",0.776181208732693,58000,1,"XY_Male","6/2/21","Male","XY",0.537,26,0.0129363534788782,0.00739908718081109
"431","15/3/21","462",0.419950716756008,11000,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.00699917861260013,0.00648402233063993
"432","15/3/21","462",0.427993600152618,15030,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.00713322666921031,0.00648402233063993
"433","15/3/21","462",0.405684046848574,19250,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.00676140078080957,0.00648402233063993
"434","15/3/21","462",0.400923338880111,23450,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.00668205564800184,0.00648402233063993
"435","15/3/21","462",0.41103275002926,27650,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.006850545833821,0.00648402233063993
"436","15/3/21","462",0.389041339838396,31850,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.00648402233063993,0.00648402233063993
"437","15/3/21","462",0.560499984156181,35960,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.00934166640260301,0.00648402233063993
"438","15/3/21","462",1.02108072168411,40160,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.0170180120280685,0.00648402233063993
"439","15/3/21","462",1.14290297424487,44360,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.0190483829040811,0.00648402233063993
"440","15/3/21","462",1.06541621959731,48400,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.0177569369932885,0.00648402233063993
"441","15/3/21","462",1.28000123324433,52600,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.0213333538874055,0.00648402233063993
"442","15/3/21","462",1.20503879936966,56800,1,"XX_Male","6/2/21","Male","XX",0.591,28,0.0200839799894943,0.00648402233063993
"443","15/3/21","464",0.233246363899849,9800,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00388743939833082,0.00388743939833082
"444","15/3/21","464",0.272824818199464,13830,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.0045470803033244,0.00388743939833082
"445","15/3/21","464",0.265893846082366,18050,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00443156410137277,0.00388743939833082
"446","15/3/21","464",0.252826950111068,22250,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00421378250185113,0.00388743939833082
"447","15/3/21","464",0.260756470870782,26450,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.0043459411811797,0.00388743939833082
"448","15/3/21","464",0.251786815817452,30650,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00419644693029087,0.00388743939833082
"449","15/3/21","464",0.262263970751441,34760,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00437106617919068,0.00388743939833082
"450","15/3/21","464",0.263693822912721,38960,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00439489704854536,0.00388743939833082
"451","15/3/21","464",0.30003509157416,43160,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00500058485956933,0.00388743939833082
"452","15/3/21","464",0.36340560259313,47200,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00605676004321884,0.00388743939833082
"453","15/3/21","464",0.391962822472975,51400,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00653271370788291,0.00388743939833082
"454","15/3/21","464",0.381638715254887,55600,2,"XX_Female","6/2/21","Female","XX",0.556,26,0.00636064525424811,0.00388743939833082
"455","15/3/21","469",0.35127882457623,10400,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00585464707627049,0.00585464707627049
"456","15/3/21","469",0.448435253279351,14430,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00747392088798919,0.00585464707627049
"457","15/3/21","469",0.42948715074638,18650,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00715811917910633,0.00585464707627049
"458","15/3/21","469",0.426766596856665,22850,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00711277661427774,0.00585464707627049
"459","15/3/21","469",0.438930279528868,27050,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00731550465881447,0.00585464707627049
"460","15/3/21","469",0.415969277549474,31250,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00693282129249123,0.00585464707627049
"461","15/3/21","469",0.415145049625666,35360,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00691908416042777,0.00585464707627049
"462","15/3/21","469",0.428607347419656,39560,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00714345579032759,0.00585464707627049
"463","15/3/21","469",0.414131350286179,43760,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00690218917143632,0.00585464707627049
"464","15/3/21","469",0.556366704308844,47800,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.0092727784051474,0.00585464707627049
"465","15/3/21","469",0.861936780124715,52000,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.0143656130020786,0.00585464707627049
"466","15/3/21","469",0.543957064542421,56200,1,"XX_Female","6/2/21","Female","XX",0.556,28,0.00906595107570701,0.00585464707627049
"467","15/3/21","476",0.341091438299064,12200,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.0056848573049844,0.00509888019049402
"468","15/3/21","476",0.305932811429641,16250,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00509888019049402,0.00509888019049402
"469","15/3/21","476",0.378059589343438,20450,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00630099315572397,0.00509888019049402
"470","15/3/21","476",0.309964349500587,24650,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00516607249167644,0.00509888019049402
"471","15/3/21","476",0.338732110207785,28850,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00564553517012974,0.00509888019049402
"472","15/3/21","476",0.363565413729616,33050,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00605942356216026,0.00509888019049402
"473","15/3/21","476",0.351701985931648,37160,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00586169976552746,0.00509888019049402
"474","15/3/21","476",0.362770543962889,41360,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00604617573271481,0.00509888019049402
"475","15/3/21","476",0.3813576094308,45560,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00635596015718,0.00509888019049402
"476","15/3/21","476",0.372898413465453,49600,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00621497355775755,0.00509888019049402
"477","15/3/21","476",0.383986311539404,53800,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.00639977185899007,0.00509888019049402
"478","15/3/21","476",0.327206067400986,58000,2,"XX_Female","2/2/21","Female","XX",0.595,27,0.0054534344566831,0.00509888019049402
"479","15/3/21","478",0.326870899181114,10400,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00544784831968523,0.0052608574313393
"480","15/3/21","478",0.345506843500331,14430,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00575844739167218,0.0052608574313393
"481","15/3/21","478",0.336734516763917,18650,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00561224194606528,0.0052608574313393
"482","15/3/21","478",0.339490934363899,22850,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00565818223939832,0.0052608574313393
"483","15/3/21","478",0.340308179644912,27050,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00567180299408186,0.0052608574313393
"484","15/3/21","478",0.332363169468233,31250,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00553938615780389,0.0052608574313393
"485","15/3/21","478",0.315651445880358,35360,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.0052608574313393,0.0052608574313393
"486","15/3/21","478",0.323410059960831,39560,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00539016766601384,0.0052608574313393
"487","15/3/21","478",0.331420785198747,43760,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00552367975331246,0.0052608574313393
"488","15/3/21","478",0.333112346323813,47800,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00555187243873021,0.0052608574313393
"489","15/3/21","478",0.373547329146163,52000,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.00622578881910272,0.0052608574313393
"490","15/3/21","478",0.633398214478396,56200,2,"XX_Female","2/2/21","Female","XX",0.567,30,0.0105566369079733,0.0052608574313393
"491","22/4/21","416",1.60968705906532,10400,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0268281176510887,0.0165062094013984
"492","22/4/21","416",1.33595801740241,14430,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0222659669567068,0.0165062094013984
"493","22/4/21","416",1.16654285694197,18650,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0194423809490329,0.0165062094013984
"494","22/4/21","416",1.08729029693343,22850,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0181215049488905,0.0165062094013984
"495","22/4/21","416",1.07298237560851,27050,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0178830395934751,0.0165062094013984
"496","22/4/21","416",1.01976633131804,31250,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0169961055219673,0.0165062094013984
"497","22/4/21","416",0.990372564083907,35360,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0165062094013984,0.0165062094013984
"498","22/4/21","416",1.03941351510141,39560,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0173235585850236,0.0165062094013984
"499","22/4/21","416",1.02468646977074,43760,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0170781078295124,0.0165062094013984
"500","22/4/21","416",1.0092939544043,47800,2,"XX_Male","7/2/21","Male","XX",0.944,31,0.0168215659067384,0.0165062094013984
"501","22/4/21","420",1.05260922756845,12200,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0175434871261409,0.014129090397607
"502","22/4/21","420",1.02694007982086,16250,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0171156679970144,0.014129090397607
"503","22/4/21","420",0.971825490178789,20450,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0161970915029798,0.014129090397607
"504","22/4/21","420",0.958830126766447,24650,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0159805021127741,0.014129090397607
"505","22/4/21","420",0.916911266277595,28850,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0152818544379599,0.014129090397607
"506","22/4/21","420",0.897336965657049,33050,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0149556160942842,0.014129090397607
"507","22/4/21","420",0.867339397466224,37160,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0144556566244371,0.014129090397607
"508","22/4/21","420",0.847745423856419,41360,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.014129090397607,0.014129090397607
"509","22/4/21","420",0.885646625927678,45560,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0147607770987946,0.014129090397607
"510","22/4/21","420",1.24467254528069,49600,1,"XY_Male","6/2/21","Male","XY",0.798,31,0.0207445424213448,0.014129090397607
"511","22/4/21","422",1.38003521097627,11000,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0230005868496045,0.0130841871236476
"512","22/4/21","422",1.23791647815585,15030,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0206319413025975,0.0130841871236476
"513","22/4/21","422",1.10447464391422,19250,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0184079107319037,0.0130841871236476
"514","22/4/21","422",1.00216754603997,23450,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0167027924339995,0.0130841871236476
"515","22/4/21","422",0.99847725937571,27650,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0166412876562618,0.0130841871236476
"516","22/4/21","422",1.03932622925487,31850,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0173221038209146,0.0130841871236476
"517","22/4/21","422",1.0159826813806,35960,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0169330446896766,0.0130841871236476
"518","22/4/21","422",0.932802196298848,40160,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0155467032716475,0.0130841871236476
"519","22/4/21","422",0.842569089288642,44360,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0140428181548107,0.0130841871236476
"520","22/4/21","422",0.785051227418854,48500,2,"XX_Male","6/2/21","Male","XX",0.94,33,0.0130841871236476,0.0130841871236476
"521","22/4/21","423",1.94476437206898,9800,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.032412739534483,0.0191665464686765
"522","22/4/21","423",1.74371485667195,13830,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0290619142778658,0.0191665464686765
"523","22/4/21","423",1.52104708127792,18050,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0253507846879653,0.0191665464686765
"524","22/4/21","423",1.35709125359219,22250,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0226181875598698,0.0191665464686765
"525","22/4/21","423",1.26683729903695,26450,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0211139549839492,0.0191665464686765
